ESTADOS,partido,cadeiras,ANO_ELEICAO,ambito
Distrito Federal,PT _PCdoB_PV,2,2022,cadeira
Espirito Santo,PT _PCdoB_PV,2,2022,cadeira
Goiás,PT _PCdoB_PV,2,2022,cadeira
Maranhão,PT _PCdoB_PV,2,2022,cadeira
Minas Gerais,PT _PCdoB_PV,10,2022,cadeira
M. G. do Sul,PT _PCdoB_PV,2,2022,cadeira
Mato Grosso,PT _PCdoB_PV,0,2022,cadeira
Pará,PT _PCdoB_PV,2,2022,cadeira
Paraíba,PT _PCdoB_PV,1,2022,cadeira
Pernambuco,PT _PCdoB_PV,3,2022,cadeira
Piauí,PT _PCdoB_PV,5,2022,cadeira
Paraná,PT _PCdoB_PV,6,2022,cadeira
Rio de Janeiro,PT _PCdoB_PV,6,2022,cadeira
R. G. do Norte,PT _PCdoB_PV,2,2022,cadeira
Rondônia,PT _PCdoB_PV,0,2022,cadeira
Roraima,PT _PCdoB_PV,0,2022,cadeira
R. G. do Sul,PT _PCdoB_PV,7,2022,cadeira
Santa Catarina,PT _PCdoB_PV,2,2022,cadeira
Sergipe,PT _PCdoB_PV,1,2022,cadeira
São Paulo,PT _PCdoB_PV,11,2022,cadeira
Tocantins,PT _PCdoB_PV,0,2022,cadeira
Acre,PTB,0,2022,cadeira
Alagoas,PTB,0,2022,cadeira
Amazonas,PTB,0,2022,cadeira
Amapá,PTB,0,2022,cadeira
Bahia,PTB,0,2022,cadeira
Ceará,PTB,0,2022,cadeira
Distrito Federal,PTB,0,2022,cadeira
Espirito Santo,PTB,0,2022,cadeira
Goiás,PTB,0,2022,cadeira
Maranhão,PTB,0,2022,cadeira
Minas Gerais,PTB,0,2022,cadeira
M. G. do Sul,PTB,0,2022,cadeira
Mato Grosso,PTB,0,2022,cadeira
Pará,PTB,0,2022,cadeira
Paraíba,PTB,0,2022,cadeira
Pernambuco,PTB,0,2022,cadeira
Piauí,PTB,0,2022,cadeira
Paraná,PTB,0,2022,cadeira
Rio de Janeiro,PTB,1,2022,cadeira
R. G. do Norte,PTB,0,2022,cadeira
Rondônia,PTB,0,2022,cadeira
Roraima,PTB,0,2022,cadeira
R. G. do Sul,PTB,0,2022,cadeira
Santa Catarina,PTB,0,2022,cadeira
Sergipe,PTB,0,2022,cadeira
São Paulo,PTB,0,2022,cadeira
Tocantins,PTB,0,2022,cadeira
Acre,Republicanos,2,2022,cadeira
Alagoas,Republicanos,0,2022,cadeira
Amazonas,Republicanos,2,2022,cadeira
Amapá,Republicanos,0,2022,cadeira
Bahia,Republicanos,3,2022,cadeira
Ceará,Republicanos,0,2022,cadeira
Distrito Federal,Republicanos,3,2022,cadeira
Espirito Santo,Republicanos,2,2022,cadeira
Goiás,Republicanos,1,2022,cadeira
Maranhão,Republicanos,1,2022,cadeira
Minas Gerais,Republicanos,2,2022,cadeira
M. G. do Sul,Republicanos,0,2022,cadeira
Mato Grosso,Republicanos,0,2022,cadeira
Pará,Republicanos,0,2022,cadeira
Paraíba,Republicanos,3,2022,cadeira
Pernambuco,Republicanos,2,2022,cadeira
Piauí,Republicanos,0,2022,cadeira
Paraná,Republicanos,1,2022,cadeira
Rio de Janeiro,Republicanos,3,2022,cadeira
R. G. do Norte,Republicanos,0,2022,cadeira
Rondônia,Republicanos,0,2022,cadeira
Roraima,Republicanos,3,2022,cadeira
R. G. do Sul,Republicanos,3,2022,cadeira
Santa Catarina,Republicanos,0,2022,cadeira
Sergipe,Republicanos,1,2022,cadeira
São Paulo,Republicanos,5,2022,cadeira
Tocantins,Republicanos,3,2022,cadeira
Acre,Solidariedade,0,2022,cadeira
Alagoas,Solidariedade,0,2022,cadeira
Amazonas,Solidariedade,0,2022,cadeira
Amapá,Solidariedade,0,2022,cadeira
Bahia,Solidariedade,0,2022,cadeira
Ceará,Solidariedade,0,2022,cadeira
Distrito Federal,Solidariedade,0,2022,cadeira
Espirito Santo,Solidariedade,0,2022,cadeira
Goiás,Solidariedade,0,2022,cadeira
Maranhão,Solidariedade,0,2022,cadeira
Minas Gerais,Solidariedade,1,2022,cadeira
M. G. do Sul,Solidariedade,0,2022,cadeira
Mato Grosso,Solidariedade,0,2022,cadeira
Pará,Solidariedade,0,2022,cadeira
Paraíba,Solidariedade,0,2022,cadeira
Pernambuco,Solidariedade,1,2022,cadeira
Piauí,Solidariedade,0,2022,cadeira
Paraná,Solidariedade,0,2022,cadeira
Rio de Janeiro,Solidariedade,1,2022,cadeira
R. G. do Norte,Solidariedade,0,2022,cadeira
Rondônia,Solidariedade,0,2022,cadeira
Roraima,Solidariedade,0,2022,cadeira
R. G. do Sul,Solidariedade,0,2022,cadeira
Santa Catarina,Solidariedade,0,2022,cadeira
Sergipe,Solidariedade,0,2022,cadeira
São Paulo,Solidariedade,1,2022,cadeira
Tocantins,Solidariedade,0,2022,cadeira
Acre,UNIÃO,3,2022,cadeira
Alagoas,UNIÃO,1,2022,cadeira
Amazonas,UNIÃO,2,2022,cadeira
Amapá,UNIÃO,0,2022,cadeira
Bahia,UNIÃO,6,2022,cadeira
Ceará,UNIÃO,4,2022,cadeira
Distrito Federal,UNIÃO,0,2022,cadeira
Espirito Santo,UNIÃO,0,2022,cadeira
Goiás,UNIÃO,2,2022,cadeira
Maranhão,UNIÃO,2,2022,cadeira
Minas Gerais,UNIÃO,3,2022,cadeira
M. G. do Sul,UNIÃO,0,2022,cadeira
Mato Grosso,UNIÃO,2,2022,cadeira
Pará,UNIÃO,1,2022,cadeira
Paraíba,UNIÃO,1,2022,cadeira
Pernambuco,UNIÃO,3,2022,cadeira
Piauí,UNIÃO,0,2022,cadeira
Paraná,UNIÃO,4,2022,cadeira
Rio de Janeiro,UNIÃO,6,2022,cadeira
R. G. do Norte,UNIÃO,2,2022,cadeira
Rondônia,UNIÃO,4,2022,cadeira
Roraima,UNIÃO,2,2022,cadeira
R. G. do Sul,UNIÃO,1,2022,cadeira
Santa Catarina,UNIÃO,1,2022,cadeira
Sergipe,UNIÃO,2,2022,cadeira
São Paulo,UNIÃO,6,2022,cadeira
Tocantins,UNIÃO,1,2022,cadeira
