"ANO_ELEICAO","NUM_TURNO","UF","DESCRICAO_CARGO","NUMERO_PARTIDO","SIGLA_PARTIDO","QTDE_VOTOS"
"2018","1","SE","DEPUTADO FEDERAL","15","MDB","88249"
"2018","1","SE","DEPUTADO FEDERAL","30","NOVO","6432"
"2006","1","SE","DEPUTADO FEDERAL","26","PAN","871"
"1998","1","SE","DEPUTADO FEDERAL","26","PAN","2820"
"2002","1","SE","DEPUTADO FEDERAL","26","PAN","2478"
"2018","1","SE","DEPUTADO FEDERAL","51","PATRI","54285"
"2006","1","SE","DEPUTADO FEDERAL","65","PC do B","16360"
"2018","1","SE","DEPUTADO FEDERAL","65","PC do B","10857"
"2002","1","SE","DEPUTADO FEDERAL","65","PC do B","23435"
"1998","1","SE","DEPUTADO FEDERAL","65","PC do B","3543"
"2010","1","SE","DEPUTADO FEDERAL","65","PC do B","6063"
"2014","1","SE","DEPUTADO FEDERAL","65","PC do B","37740"
"2010","1","SE","DEPUTADO FEDERAL","21","PCB","2269"
"2014","1","SE","DEPUTADO FEDERAL","21","PCB","1749"
"2002","1","SE","DEPUTADO FEDERAL","21","PCB","1552"
"2006","1","SE","DEPUTADO FEDERAL","21","PCB","3220"
"2018","1","SE","DEPUTADO FEDERAL","21","PCB","544"
"1998","1","SE","DEPUTADO FEDERAL","21","PCB","1349"
"2006","1","SE","DEPUTADO FEDERAL","12","PDT","18015"
"2014","1","SE","DEPUTADO FEDERAL","12","PDT","6685"
"2018","1","SE","DEPUTADO FEDERAL","12","PDT","43130"
"2002","1","SE","DEPUTADO FEDERAL","12","PDT","14305"
"1998","1","SE","DEPUTADO FEDERAL","12","PDT","9855"
"2010","1","SE","DEPUTADO FEDERAL","12","PDT","67320"
"2014","1","SE","DEPUTADO FEDERAL","51","PEN","3286"
"1998","1","SE","DEPUTADO FEDERAL","25","PFL","75816"
"2006","1","SE","DEPUTADO FEDERAL","25","PFL","253589"
"2002","1","SE","DEPUTADO FEDERAL","25","PFL","143763"
"1998","1","SE","DEPUTADO FEDERAL","30","PGT","202"
"2002","1","SE","DEPUTADO FEDERAL","30","PGT","25847"
"2018","1","SE","DEPUTADO FEDERAL","31","PHS","2638"
"2010","1","SE","DEPUTADO FEDERAL","31","PHS","1641"
"2002","1","SE","DEPUTADO FEDERAL","31","PHS","553"
"2006","1","SE","DEPUTADO FEDERAL","31","PHS","1916"
"2014","1","SE","DEPUTADO FEDERAL","31","PHS","1025"
"2006","1","SE","DEPUTADO FEDERAL","22","PL","37333"
"1998","1","SE","DEPUTADO FEDERAL","22","PL","1913"
"2002","1","SE","DEPUTADO FEDERAL","22","PL","55631"
"2006","1","SE","DEPUTADO FEDERAL","15","PMDB","44141"
"1998","1","SE","DEPUTADO FEDERAL","15","PMDB","104097"
"2002","1","SE","DEPUTADO FEDERAL","15","PMDB","57961"
"2010","1","SE","DEPUTADO FEDERAL","15","PMDB","139944"
"2014","1","SE","DEPUTADO FEDERAL","15","PMDB","92624"
"2018","1","SE","DEPUTADO FEDERAL","33","PMN","5732"
"2010","1","SE","DEPUTADO FEDERAL","33","PMN","3081"
"1998","1","SE","DEPUTADO FEDERAL","33","PMN","48820"
"2002","1","SE","DEPUTADO FEDERAL","33","PMN","68689"
"2014","1","SE","DEPUTADO FEDERAL","33","PMN","3661"
"2018","1","SE","DEPUTADO FEDERAL","19","PODE","13841"
"2014","1","SE","DEPUTADO FEDERAL","11","PP","4358"
"2006","1","SE","DEPUTADO FEDERAL","11","PP","28517"
"2010","1","SE","DEPUTADO FEDERAL","11","PP","6511"
"2018","1","SE","DEPUTADO FEDERAL","11","PP","71254"
"2002","1","SE","DEPUTADO FEDERAL","11","PPB","44333"
"1998","1","SE","DEPUTADO FEDERAL","11","PPB","44238"
"2018","1","SE","DEPUTADO FEDERAL","54","PPL","2619"
"2014","1","SE","DEPUTADO FEDERAL","54","PPL","1077"
"2002","1","SE","DEPUTADO FEDERAL","23","PPS","45218"
"2014","1","SE","DEPUTADO FEDERAL","23","PPS","7049"
"2010","1","SE","DEPUTADO FEDERAL","23","PPS","26081"
"2006","1","SE","DEPUTADO FEDERAL","23","PPS","13639"
"2018","1","SE","DEPUTADO FEDERAL","23","PPS","5008"
"1998","1","SE","DEPUTADO FEDERAL","23","PPS","54346"
"2018","1","SE","DEPUTADO FEDERAL","22","PR","73441"
"2010","1","SE","DEPUTADO FEDERAL","22","PR","81453"
"2014","1","SE","DEPUTADO FEDERAL","22","PR","30689"
"2014","1","SE","DEPUTADO FEDERAL","10","PRB","55067"
"2010","1","SE","DEPUTADO FEDERAL","10","PRB","63495"
"2018","1","SE","DEPUTADO FEDERAL","10","PRB","42599"
"1998","1","SE","DEPUTADO FEDERAL","56","PRONA","2399"
"2006","1","SE","DEPUTADO FEDERAL","56","PRONA","316"
"2018","1","SE","DEPUTADO FEDERAL","90","PROS","3233"
"2014","1","SE","DEPUTADO FEDERAL","90","PROS","50962"
"2014","1","SE","DEPUTADO FEDERAL","44","PRP","1328"
"2006","1","SE","DEPUTADO FEDERAL","44","PRP","2971"
"1998","1","SE","DEPUTADO FEDERAL","44","PRP","960"
"2018","1","SE","DEPUTADO FEDERAL","44","PRP","1824"
"2010","1","SE","DEPUTADO FEDERAL","44","PRP","1769"
"2006","1","SE","DEPUTADO FEDERAL","28","PRTB","323"
"2002","1","SE","DEPUTADO FEDERAL","28","PRTB","5341"
"2014","1","SE","DEPUTADO FEDERAL","28","PRTB","3113"
"2018","1","SE","DEPUTADO FEDERAL","28","PRTB","1804"
"2010","1","SE","DEPUTADO FEDERAL","28","PRTB","1678"
"1998","1","SE","DEPUTADO FEDERAL","40","PSB","57910"
"2014","1","SE","DEPUTADO FEDERAL","40","PSB","71717"
"2006","1","SE","DEPUTADO FEDERAL","40","PSB","91759"
"2002","1","SE","DEPUTADO FEDERAL","40","PSB","90107"
"2010","1","SE","DEPUTADO FEDERAL","40","PSB","107819"
"2018","1","SE","DEPUTADO FEDERAL","40","PSB","48502"
"2006","1","SE","DEPUTADO FEDERAL","20","PSC","123005"
"2018","1","SE","DEPUTADO FEDERAL","20","PSC","89898"
"2014","1","SE","DEPUTADO FEDERAL","20","PSC","77016"
"1998","1","SE","DEPUTADO FEDERAL","20","PSC","8344"
"2002","1","SE","DEPUTADO FEDERAL","20","PSC","3448"
"2010","1","SE","DEPUTADO FEDERAL","20","PSC","109954"
"2002","1","SE","DEPUTADO FEDERAL","41","PSD","1018"
"2014","1","SE","DEPUTADO FEDERAL","55","PSD","93455"
"2018","1","SE","DEPUTADO FEDERAL","55","PSD","107523"
"2006","1","SE","DEPUTADO FEDERAL","45","PSDB","135474"
"2010","1","SE","DEPUTADO FEDERAL","45","PSDB","15035"
"2014","1","SE","DEPUTADO FEDERAL","45","PSDB","47020"
"2018","1","SE","DEPUTADO FEDERAL","45","PSDB","13135"
"1998","1","SE","DEPUTADO FEDERAL","45","PSDB","95048"
"2002","1","SE","DEPUTADO FEDERAL","45","PSDB","117325"
"2006","1","SE","DEPUTADO FEDERAL","27","PSDC","2446"
"1998","1","SE","DEPUTADO FEDERAL","27","PSDC","40"
"2014","1","SE","DEPUTADO FEDERAL","27","PSDC","97"
"2018","1","SE","DEPUTADO FEDERAL","17","PSL","55101"
"2006","1","SE","DEPUTADO FEDERAL","17","PSL","2101"
"2014","1","SE","DEPUTADO FEDERAL","17","PSL","1744"
"2010","1","SE","DEPUTADO FEDERAL","17","PSL","1452"
"1998","1","SE","DEPUTADO FEDERAL","31","PSN","1393"
"2018","1","SE","DEPUTADO FEDERAL","50","PSOL","21646"
"2014","1","SE","DEPUTADO FEDERAL","50","PSOL","8145"
"2006","1","SE","DEPUTADO FEDERAL","50","PSOL","2824"
"2010","1","SE","DEPUTADO FEDERAL","50","PSOL","1705"
"2002","1","SE","DEPUTADO FEDERAL","18","PST","1181"
"1998","1","SE","DEPUTADO FEDERAL","18","PST","508"
"1998","1","SE","DEPUTADO FEDERAL","16","PSTU","3272"
"2018","1","SE","DEPUTADO FEDERAL","16","PSTU","1252"
"2010","1","SE","DEPUTADO FEDERAL","16","PSTU","4781"
"2006","1","SE","DEPUTADO FEDERAL","16","PSTU","4087"
"2014","1","SE","DEPUTADO FEDERAL","16","PSTU","15926"
"2002","1","SE","DEPUTADO FEDERAL","16","PSTU","1704"
"2010","1","SE","DEPUTADO FEDERAL","13","PT","236860"
"2014","1","SE","DEPUTADO FEDERAL","13","PT","158005"
"1998","1","SE","DEPUTADO FEDERAL","13","PT","96032"
"2006","1","SE","DEPUTADO FEDERAL","13","PT","115515"
"2002","1","SE","DEPUTADO FEDERAL","13","PT","121825"
"2018","1","SE","DEPUTADO FEDERAL","13","PT","135028"
"2006","1","SE","DEPUTADO FEDERAL","70","PT do B","3607"
"2014","1","SE","DEPUTADO FEDERAL","70","PT do B","659"
"1998","1","SE","DEPUTADO FEDERAL","70","PT do B","126"
"2010","1","SE","DEPUTADO FEDERAL","70","PT do B","4078"
"2002","1","SE","DEPUTADO FEDERAL","70","PT do B","23418"
"2010","1","SE","DEPUTADO FEDERAL","14","PTB","4064"
"2002","1","SE","DEPUTADO FEDERAL","14","PTB","2916"
"2006","1","SE","DEPUTADO FEDERAL","14","PTB","105061"
"2014","1","SE","DEPUTADO FEDERAL","14","PTB","133113"
"2018","1","SE","DEPUTADO FEDERAL","14","PTB","10286"
"1998","1","SE","DEPUTADO FEDERAL","14","PTB","5329"
"2006","1","SE","DEPUTADO FEDERAL","36","PTC","3600"
"2010","1","SE","DEPUTADO FEDERAL","36","PTC","1097"
"2002","1","SE","DEPUTADO FEDERAL","36","PTC","5738"
"2014","1","SE","DEPUTADO FEDERAL","36","PTC","2235"
"2018","1","SE","DEPUTADO FEDERAL","36","PTC","17423"
"2002","1","SE","DEPUTADO FEDERAL","19","PTN","3014"
"2006","1","SE","DEPUTADO FEDERAL","19","PTN","4181"
"2010","1","SE","DEPUTADO FEDERAL","19","PTN","184"
"1998","1","SE","DEPUTADO FEDERAL","19","PTN","1103"
"2010","1","SE","DEPUTADO FEDERAL","43","PV","15841"
"2018","1","SE","DEPUTADO FEDERAL","43","PV","12659"
"2014","1","SE","DEPUTADO FEDERAL","43","PV","1969"
"2006","1","SE","DEPUTADO FEDERAL","43","PV","2279"
"2002","1","SE","DEPUTADO FEDERAL","43","PV","5876"
"1998","1","SE","DEPUTADO FEDERAL","43","PV","278"
"2018","1","SE","DEPUTADO FEDERAL","18","REDE","37721"
"2014","1","SE","DEPUTADO FEDERAL","77","SD","85612"
"2018","1","SE","DEPUTADO FEDERAL","77","SOLIDARIEDADE","65342"
"2018","1","SP","DEPUTADO FEDERAL","70","AVANTE","143423"
"2018","1","SP","DEPUTADO FEDERAL","27","DC","29644"
"2018","1","SP","DEPUTADO FEDERAL","25","DEM","1089549"
"2010","1","SP","DEPUTADO FEDERAL","25","DEM","1548107"
"2014","1","SP","DEPUTADO FEDERAL","25","DEM","884832"
"2018","1","SP","DEPUTADO FEDERAL","15","MDB","530881"
"2018","1","SP","DEPUTADO FEDERAL","30","NOVO","899904"
"2006","1","SP","DEPUTADO FEDERAL","26","PAN","25908"
"1998","1","SP","DEPUTADO FEDERAL","26","PAN","23211"
"2002","1","SP","DEPUTADO FEDERAL","26","PAN","8265"
"2018","1","SP","DEPUTADO FEDERAL","51","PATRI","231488"
"2002","1","SP","DEPUTADO FEDERAL","65","PC do B","245460"
"2010","1","SP","DEPUTADO FEDERAL","65","PC do B","446087"
"2006","1","SP","DEPUTADO FEDERAL","65","PC do B","258731"
"2014","1","SP","DEPUTADO FEDERAL","65","PC do B","213564"
"2018","1","SP","DEPUTADO FEDERAL","65","PC do B","89286"
"1998","1","SP","DEPUTADO FEDERAL","65","PC do B","116102"
"2002","1","SP","DEPUTADO FEDERAL","21","PCB","9265"
"2006","1","SP","DEPUTADO FEDERAL","21","PCB","10456"
"1998","1","SP","DEPUTADO FEDERAL","21","PCB","9795"
"2018","1","SP","DEPUTADO FEDERAL","21","PCB","7486"
"2014","1","SP","DEPUTADO FEDERAL","21","PCB","11472"
"2010","1","SP","DEPUTADO FEDERAL","21","PCB","11556"
"2006","1","SP","DEPUTADO FEDERAL","29","PCO","6295"
"2014","1","SP","DEPUTADO FEDERAL","29","PCO","5343"
"2018","1","SP","DEPUTADO FEDERAL","29","PCO","2883"
"2002","1","SP","DEPUTADO FEDERAL","29","PCO","7047"
"1998","1","SP","DEPUTADO FEDERAL","29","PCO","3612"
"2010","1","SP","DEPUTADO FEDERAL","29","PCO","4527"
"1998","1","SP","DEPUTADO FEDERAL","12","PDT","698583"
"2002","1","SP","DEPUTADO FEDERAL","12","PDT","764304"
"2018","1","SP","DEPUTADO FEDERAL","12","PDT","493769"
"2010","1","SP","DEPUTADO FEDERAL","12","PDT","891325"
"2014","1","SP","DEPUTADO FEDERAL","12","PDT","456509"
"2006","1","SP","DEPUTADO FEDERAL","12","PDT","1045538"
"2014","1","SP","DEPUTADO FEDERAL","51","PEN","195649"
"2002","1","SP","DEPUTADO FEDERAL","25","PFL","1371092"
"1998","1","SP","DEPUTADO FEDERAL","25","PFL","1757373"
"2006","1","SP","DEPUTADO FEDERAL","25","PFL","1588209"
"2002","1","SP","DEPUTADO FEDERAL","30","PGT","94195"
"1998","1","SP","DEPUTADO FEDERAL","30","PGT","23846"
"2006","1","SP","DEPUTADO FEDERAL","31","PHS","34657"
"2002","1","SP","DEPUTADO FEDERAL","31","PHS","44951"
"2010","1","SP","DEPUTADO FEDERAL","31","PHS","47655"
"2018","1","SP","DEPUTADO FEDERAL","31","PHS","48899"
"2014","1","SP","DEPUTADO FEDERAL","31","PHS","167988"
"2002","1","SP","DEPUTADO FEDERAL","22","PL","789207"
"2006","1","SP","DEPUTADO FEDERAL","22","PL","668311"
"1998","1","SP","DEPUTADO FEDERAL","22","PL","394264"
"2018","1","SP","DEPUTADO FEDERAL","35","PMB","18366"
"2002","1","SP","DEPUTADO FEDERAL","15","PMDB","1191554"
"2014","1","SP","DEPUTADO FEDERAL","15","PMDB","793072"
"2010","1","SP","DEPUTADO FEDERAL","15","PMDB","513042"
"1998","1","SP","DEPUTADO FEDERAL","15","PMDB","1229592"
"2006","1","SP","DEPUTADO FEDERAL","15","PMDB","792331"
"2018","1","SP","DEPUTADO FEDERAL","33","PMN","38464"
"2002","1","SP","DEPUTADO FEDERAL","33","PMN","24772"
"2006","1","SP","DEPUTADO FEDERAL","33","PMN","27810"
"2010","1","SP","DEPUTADO FEDERAL","33","PMN","141636"
"2014","1","SP","DEPUTADO FEDERAL","33","PMN","33757"
"1998","1","SP","DEPUTADO FEDERAL","33","PMN","31872"
"2018","1","SP","DEPUTADO FEDERAL","19","PODE","695983"
"2006","1","SP","DEPUTADO FEDERAL","11","PP","1573391"
"2010","1","SP","DEPUTADO FEDERAL","11","PP","1411459"
"2018","1","SP","DEPUTADO FEDERAL","11","PP","639122"
"2014","1","SP","DEPUTADO FEDERAL","11","PP","777489"
"2002","1","SP","DEPUTADO FEDERAL","11","PPB","932602"
"1998","1","SP","DEPUTADO FEDERAL","11","PPB","2458450"
"2014","1","SP","DEPUTADO FEDERAL","54","PPL","27411"
"2018","1","SP","DEPUTADO FEDERAL","54","PPL","55628"
"2002","1","SP","DEPUTADO FEDERAL","23","PPS","742421"
"2010","1","SP","DEPUTADO FEDERAL","23","PPS","725799"
"1998","1","SP","DEPUTADO FEDERAL","23","PPS","216787"
"2014","1","SP","DEPUTADO FEDERAL","23","PPS","515419"
"2006","1","SP","DEPUTADO FEDERAL","23","PPS","614213"
"2018","1","SP","DEPUTADO FEDERAL","23","PPS","370482"
"2010","1","SP","DEPUTADO FEDERAL","22","PR","1928102"
"2014","1","SP","DEPUTADO FEDERAL","22","PR","1701695"
"2018","1","SP","DEPUTADO FEDERAL","22","PR","1734561"
"2014","1","SP","DEPUTADO FEDERAL","10","PRB","2243192"
"2010","1","SP","DEPUTADO FEDERAL","10","PRB","281371"
"2018","1","SP","DEPUTADO FEDERAL","10","PRB","1595387"
"1998","1","SP","DEPUTADO FEDERAL","36","PRN","12643"
"2006","1","SP","DEPUTADO FEDERAL","56","PRONA","443297"
"2002","1","SP","DEPUTADO FEDERAL","56","PRONA","1636365"
"1998","1","SP","DEPUTADO FEDERAL","56","PRONA","263598"
"2014","1","SP","DEPUTADO FEDERAL","90","PROS","134473"
"2018","1","SP","DEPUTADO FEDERAL","90","PROS","204880"
"2018","1","SP","DEPUTADO FEDERAL","44","PRP","132021"
"2010","1","SP","DEPUTADO FEDERAL","44","PRP","69247"
"2014","1","SP","DEPUTADO FEDERAL","44","PRP","86960"
"2006","1","SP","DEPUTADO FEDERAL","44","PRP","34442"
"1998","1","SP","DEPUTADO FEDERAL","44","PRP","148649"
"2002","1","SP","DEPUTADO FEDERAL","44","PRP","53488"
"2018","1","SP","DEPUTADO FEDERAL","28","PRTB","85019"
"2014","1","SP","DEPUTADO FEDERAL","28","PRTB","34071"
"2002","1","SP","DEPUTADO FEDERAL","28","PRTB","29298"
"2010","1","SP","DEPUTADO FEDERAL","28","PRTB","9761"
"1998","1","SP","DEPUTADO FEDERAL","28","PRTB","22517"
"2006","1","SP","DEPUTADO FEDERAL","28","PRTB","13361"
"1998","1","SP","DEPUTADO FEDERAL","40","PSB","524527"
"2002","1","SP","DEPUTADO FEDERAL","40","PSB","1350720"
"2010","1","SP","DEPUTADO FEDERAL","40","PSB","2107348"
"2006","1","SP","DEPUTADO FEDERAL","40","PSB","1236880"
"2014","1","SP","DEPUTADO FEDERAL","40","PSB","1247194"
"2018","1","SP","DEPUTADO FEDERAL","40","PSB","1100842"
"2006","1","SP","DEPUTADO FEDERAL","20","PSC","509977"
"2010","1","SP","DEPUTADO FEDERAL","20","PSC","672816"
"2014","1","SP","DEPUTADO FEDERAL","20","PSC","840874"
"1998","1","SP","DEPUTADO FEDERAL","20","PSC","25823"
"2002","1","SP","DEPUTADO FEDERAL","20","PSC","42829"
"2018","1","SP","DEPUTADO FEDERAL","20","PSC","112504"
"2018","1","SP","DEPUTADO FEDERAL","55","PSD","679597"
"2002","1","SP","DEPUTADO FEDERAL","41","PSD","33303"
"1998","1","SP","DEPUTADO FEDERAL","41","PSD","118645"
"2014","1","SP","DEPUTADO FEDERAL","55","PSD","936889"
"2018","1","SP","DEPUTADO FEDERAL","45","PSDB","1730273"
"2002","1","SP","DEPUTADO FEDERAL","45","PSDB","3483988"
"2014","1","SP","DEPUTADO FEDERAL","45","PSDB","4141976"
"2010","1","SP","DEPUTADO FEDERAL","45","PSDB","4169596"
"1998","1","SP","DEPUTADO FEDERAL","45","PSDB","3115365"
"2006","1","SP","DEPUTADO FEDERAL","45","PSDB","4532052"
"2002","1","SP","DEPUTADO FEDERAL","27","PSDC","13287"
"2006","1","SP","DEPUTADO FEDERAL","27","PSDC","85677"
"1998","1","SP","DEPUTADO FEDERAL","27","PSDC","35569"
"2014","1","SP","DEPUTADO FEDERAL","27","PSDC","33747"
"2010","1","SP","DEPUTADO FEDERAL","27","PSDC","12762"
"2018","1","SP","DEPUTADO FEDERAL","17","PSL","4449272"
"2010","1","SP","DEPUTADO FEDERAL","17","PSL","55322"
"2014","1","SP","DEPUTADO FEDERAL","17","PSL","91971"
"2002","1","SP","DEPUTADO FEDERAL","17","PSL","109923"
"1998","1","SP","DEPUTADO FEDERAL","17","PSL","12790"
"2006","1","SP","DEPUTADO FEDERAL","17","PSL","75132"
"1998","1","SP","DEPUTADO FEDERAL","31","PSN","35355"
"2006","1","SP","DEPUTADO FEDERAL","50","PSOL","295933"
"2010","1","SP","DEPUTADO FEDERAL","50","PSOL","333130"
"2014","1","SP","DEPUTADO FEDERAL","50","PSOL","439054"
"2018","1","SP","DEPUTADO FEDERAL","50","PSOL","915303"
"1998","1","SP","DEPUTADO FEDERAL","18","PST","32516"
"2002","1","SP","DEPUTADO FEDERAL","18","PST","57423"
"2002","1","SP","DEPUTADO FEDERAL","16","PSTU","59422"
"2010","1","SP","DEPUTADO FEDERAL","16","PSTU","23449"
"2018","1","SP","DEPUTADO FEDERAL","16","PSTU","11682"
"2014","1","SP","DEPUTADO FEDERAL","16","PSTU","33176"
"2006","1","SP","DEPUTADO FEDERAL","16","PSTU","18227"
"1998","1","SP","DEPUTADO FEDERAL","16","PSTU","48753"
"1998","1","SP","DEPUTADO FEDERAL","13","PT","2992121"
"2002","1","SP","DEPUTADO FEDERAL","13","PT","4931435"
"2018","1","SP","DEPUTADO FEDERAL","13","PT","2078365"
"2010","1","SP","DEPUTADO FEDERAL","13","PT","4244585"
"2006","1","SP","DEPUTADO FEDERAL","13","PT","3893806"
"2014","1","SP","DEPUTADO FEDERAL","13","PT","2959379"
"2006","1","SP","DEPUTADO FEDERAL","70","PT do B","28586"
"1998","1","SP","DEPUTADO FEDERAL","70","PT do B","37454"
"2014","1","SP","DEPUTADO FEDERAL","70","PT do B","33906"
"2010","1","SP","DEPUTADO FEDERAL","70","PT do B","19587"
"2002","1","SP","DEPUTADO FEDERAL","70","PT do B","20755"
"2018","1","SP","DEPUTADO FEDERAL","14","PTB","200514"
"2014","1","SP","DEPUTADO FEDERAL","14","PTB","714290"
"2002","1","SP","DEPUTADO FEDERAL","14","PTB","906795"
"2010","1","SP","DEPUTADO FEDERAL","14","PTB","681525"
"2006","1","SP","DEPUTADO FEDERAL","14","PTB","1087797"
"1998","1","SP","DEPUTADO FEDERAL","14","PTB","1063351"
"2018","1","SP","DEPUTADO FEDERAL","36","PTC","15404"
"2002","1","SP","DEPUTADO FEDERAL","36","PTC","7845"
"2014","1","SP","DEPUTADO FEDERAL","36","PTC","30575"
"2010","1","SP","DEPUTADO FEDERAL","36","PTC","128505"
"2006","1","SP","DEPUTADO FEDERAL","36","PTC","527373"
"2006","1","SP","DEPUTADO FEDERAL","19","PTN","18821"
"1998","1","SP","DEPUTADO FEDERAL","19","PTN","10491"
"2002","1","SP","DEPUTADO FEDERAL","19","PTN","51703"
"2010","1","SP","DEPUTADO FEDERAL","19","PTN","71285"
"2014","1","SP","DEPUTADO FEDERAL","19","PTN","163321"
"1998","1","SP","DEPUTADO FEDERAL","43","PV","148459"
"2010","1","SP","DEPUTADO FEDERAL","43","PV","1720195"
"2014","1","SP","DEPUTADO FEDERAL","43","PV","964545"
"2006","1","SP","DEPUTADO FEDERAL","43","PV","1481773"
"2018","1","SP","DEPUTADO FEDERAL","43","PV","415072"
"2002","1","SP","DEPUTADO FEDERAL","43","PV","620235"
"2018","1","SP","DEPUTADO FEDERAL","18","REDE","189076"
"2014","1","SP","DEPUTADO FEDERAL","77","SD","501230"
"2018","1","SP","DEPUTADO FEDERAL","77","SOLIDARIEDADE","263444"
"2018","1","TO","DEPUTADO FEDERAL","70","AVANTE","2132"
"2018","1","TO","DEPUTADO FEDERAL","27","DC","3231"
"2014","1","TO","DEPUTADO FEDERAL","25","DEM","81458"
"2018","1","TO","DEPUTADO FEDERAL","25","DEM","99394"
"2010","1","TO","DEPUTADO FEDERAL","25","DEM","82150"
"2018","1","TO","DEPUTADO FEDERAL","15","MDB","44922"
"2006","1","TO","DEPUTADO FEDERAL","26","PAN","412"
"2002","1","TO","DEPUTADO FEDERAL","26","PAN","740"
"2018","1","TO","DEPUTADO FEDERAL","51","PATRI","2714"
"1998","1","TO","DEPUTADO FEDERAL","65","PC do B","27"
"2006","1","TO","DEPUTADO FEDERAL","65","PC do B","2628"
"2018","1","TO","DEPUTADO FEDERAL","65","PC do B","5199"
"2002","1","TO","DEPUTADO FEDERAL","65","PC do B","84"
"2014","1","TO","DEPUTADO FEDERAL","65","PC do B","308"
"2010","1","TO","DEPUTADO FEDERAL","65","PC do B","843"
"2014","1","TO","DEPUTADO FEDERAL","21","PCB","815"
"2018","1","TO","DEPUTADO FEDERAL","12","PDT","5473"
"1998","1","TO","DEPUTADO FEDERAL","12","PDT","1173"
"2010","1","TO","DEPUTADO FEDERAL","12","PDT","51177"
"2006","1","TO","DEPUTADO FEDERAL","12","PDT","17664"
"2002","1","TO","DEPUTADO FEDERAL","12","PDT","9023"
"2014","1","TO","DEPUTADO FEDERAL","12","PDT","2400"
"2014","1","TO","DEPUTADO FEDERAL","51","PEN","620"
"2002","1","TO","DEPUTADO FEDERAL","25","PFL","176391"
"1998","1","TO","DEPUTADO FEDERAL","25","PFL","184797"
"2006","1","TO","DEPUTADO FEDERAL","25","PFL","133881"
"1998","1","TO","DEPUTADO FEDERAL","30","PGT","19"
"2002","1","TO","DEPUTADO FEDERAL","30","PGT","73"
"2018","1","TO","DEPUTADO FEDERAL","31","PHS","15711"
"2014","1","TO","DEPUTADO FEDERAL","31","PHS","8462"
"2002","1","TO","DEPUTADO FEDERAL","31","PHS","372"
"2006","1","TO","DEPUTADO FEDERAL","31","PHS","478"
"2010","1","TO","DEPUTADO FEDERAL","31","PHS","1213"
"1998","1","TO","DEPUTADO FEDERAL","22","PL","878"
"2006","1","TO","DEPUTADO FEDERAL","22","PL","3421"
"2018","1","TO","DEPUTADO FEDERAL","35","PMB","880"
"2014","1","TO","DEPUTADO FEDERAL","15","PMDB","231191"
"1998","1","TO","DEPUTADO FEDERAL","15","PMDB","91938"
"2006","1","TO","DEPUTADO FEDERAL","15","PMDB","188726"
"2010","1","TO","DEPUTADO FEDERAL","15","PMDB","161182"
"2002","1","TO","DEPUTADO FEDERAL","15","PMDB","89727"
"2014","1","TO","DEPUTADO FEDERAL","33","PMN","1399"
"2010","1","TO","DEPUTADO FEDERAL","33","PMN","1367"
"2018","1","TO","DEPUTADO FEDERAL","33","PMN","4818"
"2002","1","TO","DEPUTADO FEDERAL","33","PMN","428"
"2018","1","TO","DEPUTADO FEDERAL","19","PODE","614"
"2018","1","TO","DEPUTADO FEDERAL","11","PP","44114"
"2010","1","TO","DEPUTADO FEDERAL","11","PP","44890"
"2006","1","TO","DEPUTADO FEDERAL","11","PP","103692"
"2014","1","TO","DEPUTADO FEDERAL","11","PP","82692"
"2002","1","TO","DEPUTADO FEDERAL","11","PPB","49532"
"1998","1","TO","DEPUTADO FEDERAL","11","PPB","63012"
"2014","1","TO","DEPUTADO FEDERAL","54","PPL","169"
"2018","1","TO","DEPUTADO FEDERAL","54","PPL","1733"
"2006","1","TO","DEPUTADO FEDERAL","23","PPS","7969"
"2014","1","TO","DEPUTADO FEDERAL","23","PPS","1560"
"2018","1","TO","DEPUTADO FEDERAL","23","PPS","4759"
"2010","1","TO","DEPUTADO FEDERAL","23","PPS","52943"
"2002","1","TO","DEPUTADO FEDERAL","23","PPS","7186"
"1998","1","TO","DEPUTADO FEDERAL","23","PPS","2110"
"2018","1","TO","DEPUTADO FEDERAL","22","PR","53547"
"2010","1","TO","DEPUTADO FEDERAL","22","PR","138305"
"2014","1","TO","DEPUTADO FEDERAL","22","PR","35864"
"2018","1","TO","DEPUTADO FEDERAL","10","PRB","9930"
"2010","1","TO","DEPUTADO FEDERAL","10","PRB","8369"
"2014","1","TO","DEPUTADO FEDERAL","10","PRB","47068"
"2002","1","TO","DEPUTADO FEDERAL","56","PRONA","161"
"2006","1","TO","DEPUTADO FEDERAL","56","PRONA","1195"
